time_period,time_identifier,geographic_level,country_code,country_name,characteristic_value,subject,percent_entered,number_of_students,version,year
202324,Academic year,National,E92000001,England,Female,Further maths & chemistry & physics,0.4,694,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & chemistry & physics,1.6,2093,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & chemistry & physics,0.9,2789,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths & physics & computer science,0.2,287,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & physics & computer science,1.4,1873,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & physics & computer science,0.7,2160,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & biology & chemistry,6.4,10180,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & biology & chemistry,5.8,7768,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & biology & chemistry,6.1,17950,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & biology & computer science,0.1,121,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & biology & computer science,0.2,264,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & biology & computer science,0.1,385,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & biology & physics,0.4,698,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & biology & physics,1,1366,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & biology & physics,0.7,2065,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & chemistry & computer science,0.1,220,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & chemistry & computer science,0.4,541,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & chemistry & computer science,0.3,762,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & chemistry & physics,1.4,2302,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & chemistry & physics,4.8,6512,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & chemistry & physics,3,8818,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & further maths & biology,0.4,662,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & further maths & biology,0.5,663,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & further maths & biology,0.5,1326,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & further maths & chemistry,1,1534,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & further maths & chemistry,2.3,3117,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & further maths & chemistry,1.6,4654,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & further maths & computer science,0.4,633,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & further maths & computer science,2.3,3118,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & further maths & computer science,1.3,3751,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & further maths & physics,1.4,2230,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & further maths & physics,6,8031,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & further maths & physics,3.5,10263,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & physics & computer science,0.5,816,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & physics & computer science,4.3,5720,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & physics & computer science,2.2,6536,Revised,2024
202324,Academic year,National,E92000001,England,Female,Biology & chemistry,15.1,24238,Revised,2024
202324,Academic year,National,E92000001,England,Male,Biology & chemistry,10.2,13654,Revised,2024
202324,Academic year,National,E92000001,England,All students,Biology & chemistry,12.9,37898,Revised,2024
202324,Academic year,National,E92000001,England,Female,Biology & computer science,0.2,308,Revised,2024
202324,Academic year,National,E92000001,England,Male,Biology & computer science,0.5,734,Revised,2024
202324,Academic year,National,E92000001,England,All students,Biology & computer science,0.4,1042,Revised,2024
202324,Academic year,National,E92000001,England,Female,Biology & physics,0.9,1433,Revised,2024
202324,Academic year,National,E92000001,England,Male,Biology & physics,1.7,2343,Revised,2024
202324,Academic year,National,E92000001,England,All students,Biology & physics,1.3,3778,Revised,2024
202324,Academic year,National,E92000001,England,Female,Chemistry & computer science,0.2,344,Revised,2024
202324,Academic year,National,E92000001,England,Male,Chemistry & computer science,0.7,901,Revised,2024
202324,Academic year,National,E92000001,England,All students,Chemistry & computer science,0.4,1246,Revised,2024
202324,Academic year,National,E92000001,England,Female,Chemistry & physics,1.8,2952,Revised,2024
202324,Academic year,National,E92000001,England,Male,Chemistry & physics,5.5,7392,Revised,2024
202324,Academic year,National,E92000001,England,All students,Chemistry & physics,3.5,10349,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths & biology,NA,NA,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & biology,NA,NA,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & biology,0.5,1330,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths & chemistry,1,1537,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & chemistry,2.3,3135,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & chemistry,1.6,4675,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths & computer science,NA,NA,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & computer science,NA,NA,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & computer science,1.3,3758,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths & physics,1.4,2236,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths & physics,6,8062,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths & physics,3.5,10300,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & biology,8.4,13436,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & biology,8.2,11030,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & biology,8.3,24468,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & chemistry,9.2,14717,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & chemistry,12.6,16914,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & chemistry,10.7,31640,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & computer science,1.4,2316,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & computer science,8.3,11177,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & computer science,4.6,13495,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & further maths,2.8,4408,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & further maths,8.9,11956,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & further maths,5.6,16368,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths & physics,4.7,7448,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths & physics,19.7,26504,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths & physics,11.5,33956,Revised,2024
202324,Academic year,National,E92000001,England,Female,Physics & computer science,0.5,873,Revised,2024
202324,Academic year,National,E92000001,England,Male,Physics & computer science,4.6,6249,Revised,2024
202324,Academic year,National,E92000001,England,All students,Physics & computer science,2.4,7122,Revised,2024
202324,Academic year,National,E92000001,England,Female,Maths,21.8,34927,Revised,2024
202324,Academic year,National,E92000001,England,Male,Maths,44.3,59593,Revised,2024
202324,Academic year,National,E92000001,England,All students,Maths,32.1,94533,Revised,2024
202324,Academic year,National,E92000001,England,Female,Further maths,2.8,4423,Revised,2024
202324,Academic year,National,E92000001,England,Male,Further maths,8.9,12009,Revised,2024
202324,Academic year,National,E92000001,England,All students,Further maths,5.6,16436,Revised,2024
202324,Academic year,National,E92000001,England,Female,Biology,25.5,40781,Revised,2024
202324,Academic year,National,E92000001,England,Male,Biology,17.6,23658,Revised,2024
202324,Academic year,National,E92000001,England,All students,Biology,21.9,64447,Revised,2024
202324,Academic year,National,E92000001,England,Female,Chemistry,18.9,30280,Revised,2024
202324,Academic year,National,E92000001,England,Male,Chemistry,17.9,24077,Revised,2024
202324,Academic year,National,E92000001,England,All students,Chemistry,18.5,54370,Revised,2024
202324,Academic year,National,E92000001,England,Female,Physics,5.5,8824,Revised,2024
202324,Academic year,National,E92000001,England,Male,Physics,22,29597,Revised,2024
202324,Academic year,National,E92000001,England,All students,Physics,13,38427,Revised,2024
